CHR,GeneName,TranscriptId,allhetRA,sum_homAA,homAlt_aaf,comp_het,compHet_aaf,sum_KO,inExternalDataset
14,MOK,ENST00000361847,199733,73,0.002616473,0,0,73,TRUE
3,MORC1,ENST00000232603,635,1,6.15E-05,0,0,1,TRUE
23,MORC4,ENST00000355610,101,1,1.02E-06,0,0,1,TRUE
1,MORN1,ENST00000378531,762,2,7.12E-05,0,0,2,FALSE
6,MOXD1,ENST00000367963,1107,1,3.56E-06,0,0,1,TRUE
9,MPDZ,ENST00000319217,2023,1,3.56E-06,0,0,1,FALSE
16,MPG,ENST00000356432,2055,1,8.59E-05,2,2.09E-06,3,TRUE
12,MPHOSPH9,ENST00000606320,803,1,5.59E-06,0,0,1,FALSE
19,MPND,ENST00000599840,1749,5,0.000634457,0,0,5,TRUE
17,MPO,ENST00000225275,13891,39,0.006651341,22,2.30E-05,61,TRUE
18,MPPE1,ENST00000588072,7108,4,0.000198769,3,3.14E-06,7,TRUE
22,MPPED1,ENST00000443721,84,1,2.29E-05,0,0,1,FALSE
16,MPV17L,ENST00000396385,264,1,8.65E-06,0,0,1,FALSE
11,MPZL2,ENST00000278937,3148,8,0.001232261,2,2.09E-06,10,TRUE
11,MPZL3,ENST00000278949,2868,18,0.00137966,0,0,18,TRUE
1,MR1,ENST00000614012,676,1,8.49E-05,0,0,1,FALSE
6,MRAP2,ENST00000257776,356,1,1.02E-06,0,0,1,FALSE
17,MRC2,ENST00000303375,351,1,4.07E-06,0,0,1,FALSE
11,MRGPRX4,ENST00000314254,605,1,0.000124545,0,0,1,TRUE
17,MRM1,ENST00000614766,684,1,1.02E-06,0,0,1,FALSE
17,MRM3,ENST00000304478,624,1,1.53E-06,0,0,1,FALSE
5,MRNIP,ENST00000292586,6815,22,0.00326634,13,1.36E-05,35,TRUE
18,MRO,ENST00000398439,15608,83,0.00756263,8,8.38E-06,91,TRUE
8,MROH1,ENST00000528919,417,1,8.69E-05,0,0,1,FALSE
2,MROH2A,ENST00000610772,21572,623,0.010105681,257,0.0002691,880,TRUE
5,MROH2B,ENST00000399564,358431,43,0.008688463,37,3.87E-05,80,TRUE
8,MROH6,ENST00000398882,2659,5,0.000619214,0,0,5,TRUE
1,MROH7,ENST00000421030,2041,5,0.000119971,0,0,5,TRUE
20,MROH8,ENST00000400441,3324,8,0.000700001,3,3.14E-06,11,TRUE
1,MROH9,ENST00000367758,904,1,3.41E-05,0,0,1,FALSE
4,MRPL1,ENST00000315567,338,1,2.54E-06,0,0,1,FALSE
7,MRPL32,ENST00000223324,5594,12,0.002437031,2,2.09E-06,14,TRUE
3,MRPL47,ENST00000476781,1079,1,8.80E-05,0,0,1,TRUE
8,MRPS28,ENST00000276585,473,1,5.95E-05,0,0,1,FALSE
11,MS4A10,ENST00000308287,571,2,3.05E-05,0,0,2,FALSE
11,MS4A12,ENST00000016913,495295,145,0.006428761,12,1.26E-05,157,TRUE
11,MS4A14,ENST00000300187,1183,2,0.000520043,0,0,2,TRUE
11,MS4A2,ENST00000278888,3608,8,0.001711725,2,2.09E-06,10,TRUE
11,MS4A5,ENST00000300190,451,1,3.26E-05,0,0,1,FALSE
11,MS4A6A,ENST00000530839,10994,26,0.005249359,10,1.05E-05,36,TRUE
11,MS4A6E,ENST00000300182,358,1,0.000118954,0,0,1,FALSE
6,MSH5,ENST00000375750,1601,2,0.000258749,0,0,2,TRUE
2,MSH6,ENST00000234420,4469,19,0.00179353,6,6.28E-06,25,TRUE
16,MSLN,ENST00000545450,1463,1,1.02E-06,0,0,1,TRUE
10,MSMB,ENST00000582163,85,1,5.08E-06,0,0,1,FALSE
9,MSMP,ENST00000436428,75,1,3.05E-06,0,0,1,FALSE
8,MSR1,ENST00000262101,19383,172,0.009690388,8,8.38E-06,180,TRUE
8,MSRA,ENST00000317173,1854,3,0.000730509,0,0,3,TRUE
10,MSS51,ENST00000299432,7539,15,0.003391893,6,6.28E-06,21,TRUE
3,MST1,ENST00000449682,25968,12,0.000523642,0,0,12,TRUE
3,MST1R,ENST00000296474,6140,10,0.001590114,16,1.68E-05,26,TRUE
1,MT1HL1,ENST00000464121,706,1,0.000198766,0,0,1,TRUE
16,MT1X,ENST00000394485,1290,2,0.00060448,0,0,2,TRUE
16,MT4,ENST00000219162,569,2,0.000140814,0,0,2,FALSE
1,MTARC1,ENST00000366910,326,1,1.53E-06,0,0,1,TRUE
7,MTERF1,ENST00000351870,2114,3,0.000855051,0,0,3,TRUE
12,MTERF2,ENST00000240050,1549,5,0.000508348,2,2.09E-06,7,TRUE
2,MTERF4,ENST00000391980,1605,13,0.000478506,0,0,13,TRUE
6,MTFR2,ENST00000420702,2101,3,0.000641583,0,0,3,TRUE
4,MTHFD2L,ENST00000325278,449,1,5.54E-05,0,0,1,FALSE
16,MTHFSD,ENST00000360900,1409,2,0.000257309,0,0,2,TRUE
1,MTMR11,ENST00000439741,998,2,5.29E-05,0,0,2,TRUE
22,MTMR3,ENST00000401950,155,1,2.03E-06,0,0,1,FALSE
7,MUC12,ENST00000536621,1938,5,0.000233333,3,3.14E-06,8,TRUE
19,MUC16,ENST00000397910,9164,7,0.00054801,13,1.36E-05,20,TRUE
7,MUC17,ENST00000306151,7863,45,0.002338951,17,1.78E-05,62,TRUE
12,MUC19,ENST00000424466,280426,79,0.007983212,2,2.09E-06,81,TRUE
6,MUC22,ENST00000561890,36954,10,8.18E-05,4,4.19E-06,14,TRUE
7,MUC3A,ENST00000379458,394,1,4.07E-06,0,0,1,TRUE
3,MUC4,ENST00000463781,5425,9,0.001619119,9,9.42E-06,18,TRUE
11,MUC6,ENST00000421673,6285,4,0.001486929,4,4.19E-06,8,TRUE
4,MUC7,ENST00000304887,12,0,NA,2,2.09E-06,2,FALSE
12,MUCL1,ENST00000308796,2937,59,0.001116957,0,0,59,TRUE
6,MUCL3,ENST00000462446,793,1,2.03E-06,0,0,1,FALSE
1,MUTYH,ENST00000456914,1353,4,0.00014997,0,0,4,TRUE
16,MVP,ENST00000357402,1525,1,6.61E-06,0,0,1,TRUE
21,MX1,ENST00000398598,3977,20,0.001467608,10,1.05E-05,30,TRUE
17,MXRA7,ENST00000355797,446,4,7.88E-05,0,0,4,TRUE
17,MYADML2,ENST00000409745,257,1,5.80E-05,0,0,1,FALSE
17,MYBBP1A,ENST00000254718,1768,0,NA,2,2.09E-06,2,FALSE
19,MYBPC2,ENST00000357701,7373,13,0.003106032,4,4.19E-06,17,TRUE
1,MYBPHL,ENST00000357155,1783,9,0.000765065,0,0,9,TRUE
15,MYEF2,ENST00000324324,7304,18,0.003693162,0,0,18,TRUE
11,MYEOV,ENST00000441339,65,1,4.58E-06,0,0,1,FALSE
17,MYH1,ENST00000226207,14854,71,0.005805925,57,5.97E-05,128,TRUE
17,MYH13,ENST00000252172,3031,5,0.000315722,2,2.09E-06,7,TRUE
3,MYH15,ENST00000273353,14420,66,0.006147495,27,2.83E-05,93,TRUE
17,MYH2,ENST00000245503,1112,1,1.32E-05,0,0,1,TRUE
17,MYH3,ENST00000583535,648,1,1.02E-06,0,0,1,FALSE
17,MYH4,ENST00000255381,5993,6,0.000234866,6,6.28E-06,12,TRUE
20,MYH7B,ENST00000262873,8610,13,0.002127854,18,1.89E-05,31,TRUE
17,MYH8,ENST00000403437,7361,12,0.002004933,12,1.26E-05,24,TRUE
4,MYL5,ENST00000400159,1644,3,0.00055461,2,2.09E-06,5,TRUE
12,MYL6,ENST00000550697,679,5,0.000244007,0,0,5,FALSE
3,MYLK,ENST00000360304,639,3,6.41E-05,0,0,3,FALSE
16,MYLK3,ENST00000394809,760,1,3.05E-05,0,0,1,FALSE
6,MYLK4,ENST00000274643,1051,1,0.000115419,0,0,1,TRUE
17,MYO15A,ENST00000647165,5714,17,0.00074575,6,6.28E-06,23,TRUE
22,MYO18B,ENST00000335473,2232,2,5.08E-06,0,0,2,TRUE
17,MYO19,ENST00000614623,4166,5,0.000421931,0,0,5,TRUE
12,MYO1A,ENST00000300119,12718,30,0.005346433,22,2.30E-05,52,TRUE
12,MYO1H,ENST00000431443,2161,4,0.000112351,5,5.24E-06,9,TRUE
10,MYO3A,ENST00000642920,3714,4,9.40E-05,2,2.09E-06,6,TRUE
2,MYO3B,ENST00000408978,2837,6,0.000184022,4,4.19E-06,10,TRUE
15,MYO5C,ENST00000261839,2412,4,0.000230908,0,0,4,TRUE
11,MYO7A,ENST00000409709,2051,2,6.46E-05,0,0,2,FALSE
2,MYO7B,ENST00000428314,2457,3,3.15E-05,0,0,3,TRUE
15,MYO9A,ENST00000356056,810,3,0.000100155,0,0,3,TRUE
1,MYOC,ENST00000037502,858,5,0.000186564,0,0,5,TRUE
10,MYOF,ENST00000359263,5643,4,0.000230282,8,8.38E-06,12,TRUE
18,MYOM1,ENST00000356443,2047,2,4.78E-05,0,0,2,FALSE
8,MYOM2,ENST00000262113,5868,6,0.001029412,6,6.28E-06,12,TRUE
1,MYOM3,ENST00000374434,10458,60,0.004181189,21,2.20E-05,81,TRUE
9,MYORG,ENST00000297625,318214,1,4.22E-05,0,0,1,FALSE
5,MYOZ3,ENST00000517768,3318,7,0.001567755,3,3.14E-06,10,TRUE
10,MYPN,ENST00000358913,316,2,5.08E-06,0,0,2,FALSE
12,MYRFL,ENST00000552032,1587,2,0.000300436,0,0,2,TRUE
3,MYRIP,ENST00000302541,362,1,1.02E-06,0,0,1,FALSE
15,MYZAP,ENST00000267853,827,1,1.02E-06,0,0,1,FALSE
19,MZF1,ENST00000215057,219,1,7.63E-06,0,0,1,FALSE
4,N4BP2,ENST00000261435,945,1,1.02E-06,0,0,1,FALSE
4,NAA11,ENST00000286794,629,2,0.000270441,0,0,2,FALSE
4,NAAA,ENST00000286733,5907,103,0.002926578,2,2.09E-06,105,TRUE
11,NAALAD2,ENST00000534061,1220,4,7.88E-05,0,0,4,TRUE
11,NAALADL1,ENST00000358658,1323,5,0.000147932,0,0,5,TRUE
3,NAALADL2,ENST00000454872,1459,0,NA,2,2.09E-06,2,FALSE
17,NACA2,ENST00000521764,236224,11,0.000295859,0,0,11,TRUE
11,NADSYN1,ENST00000319023,640,1,1.12E-05,0,0,1,FALSE
16,NAGPA,ENST00000312251,1138,2,0.00020944,0,0,2,FALSE
5,NAIP,ENST00000517649,235,6,0.000103715,0,0,6,TRUE
12,NANOGNB,ENST00000382119,1851,2,0.000822762,0,0,2,FALSE
11,NAP1L4,ENST00000380542,576,5,0.0002796,0,0,5,FALSE
8,NAPRT,ENST00000449291,1999,3,1.37E-05,6,6.28E-06,9,TRUE
19,NAPSA,ENST00000253719,1039,0,NA,3,3.14E-06,3,TRUE
17,NARF,ENST00000309794,335,1,6.10E-06,0,0,1,FALSE
8,NAT1,ENST00000307719,33,0,NA,4,4.19E-06,4,FALSE
11,NAT10,ENST00000257829,2802,2,0.000597832,3,3.14E-06,5,TRUE
19,NAT14,ENST00000205194,837,1,0.000331447,0,0,1,TRUE
13,NAXD,ENST00000309957,3021,18,0.001336448,0,0,18,TRUE
2,NBEAL1,ENST00000449802,3340,3,1.83E-05,4,4.19E-06,7,TRUE
3,NBEAL2,ENST00000450053,1708,2,0.000430572,0,0,2,TRUE
1,NBPF1,ENST00000430580,6,1,4.07E-06,0,0,1,TRUE
1,NBPF3,ENST00000318249,5602,16,0.002557005,6,6.28E-06,22,TRUE
1,NBPF9,ENST00000615421,497,2,0.000250108,0,0,2,TRUE
19,NCCRP1,ENST00000339852,449,1,7.07E-05,0,0,1,TRUE
3,NCEH1,ENST00000475381,431,1,0.000166746,0,0,1,FALSE
1,NCF2,ENST00000367535,784,1,0.000199279,0,0,1,FALSE
12,NCKAP5L,ENST00000335999,243,1,2.19E-05,0,0,1,TRUE
1,NCMAP,ENST00000374392,522,4,0.000235874,0,0,4,TRUE
17,NCOR1,ENST00000268712,331,1,6.66E-05,0,0,1,TRUE
11,NCR3LG1,ENST00000338965,934,2,0.000173855,0,0,2,FALSE
4,NDST4,ENST00000264363,384,1,1.22E-05,0,0,1,FALSE
12,NDUFA4L2,ENST00000393825,682,3,0.000311114,0,0,3,FALSE
21,NDUFV3,ENST00000354250,104187,11,0.000778793,2,2.09E-06,13,TRUE
2,NEB,ENST00000397345,4748,3,0.000643659,2,2.09E-06,5,TRUE
10,NEBL,ENST00000377122,6538,8,0.001905542,8,8.38E-06,16,TRUE
20,NECAB3,ENST00000246190,163,1,3.07E-06,0,0,1,FALSE
15,NEIL1,ENST00000355059,24845,9,0.002192516,3,3.14E-06,12,TRUE
4,NEK1,ENST00000507142,1423,1,4.52E-05,0,0,1,FALSE
13,NEK3,ENST00000610828,431022,3,0.000142396,0,0,3,TRUE
3,NEK4,ENST00000233027,1655,1,5.08E-06,0,0,1,TRUE
13,NEK5,ENST00000355568,1796,7,0.00044692,4,4.19E-06,11,TRUE
14,NEK9,ENST00000238616,2275,3,0.000809454,0,0,3,FALSE
10,NET1,ENST00000355029,245,1,1.27E-05,0,0,1,FALSE
2,NEU2,ENST00000233840,86,1,1.37E-05,0,0,1,FALSE
11,NEU3,ENST00000294064,503,1,1.42E-05,0,0,1,TRUE
2,NEU4,ENST00000407683,397,1,0.000158096,0,0,1,FALSE
20,NEURL2,ENST00000372518,11523,47,0.005813575,0,0,47,TRUE
1,NEXN,ENST00000334785,741,1,3.56E-05,0,0,1,TRUE
16,NFAT5,ENST00000349945,151,1,8.64E-06,0,0,1,FALSE
3,NFKBIZ,ENST00000326172,376,1,0.00017691,0,0,1,FALSE
9,NFX1,ENST00000379540,434,1,4.58E-06,0,0,1,TRUE
13,NHLRC3,ENST00000379600,770,1,3.36E-05,0,0,1,FALSE
6,NHSL1,ENST00000343505,1717,1,0.000736603,0,0,1,FALSE
19,NIBAN3,ENST00000599164,10952,187,0.005304266,2,2.09E-06,189,TRUE
3,NICN1,ENST00000273598,110,1,6.61E-06,0,0,1,FALSE
1,NID1,ENST00000264187,496,1,4.07E-06,0,0,1,TRUE
14,NID2,ENST00000216286,2067,5,0.000717284,0,0,5,TRUE
2,NIF3L1,ENST00000409020,1126,7,8.90E-05,0,0,7,TRUE
2,NIFK,ENST00000285814,833,1,0.000238441,0,0,1,FALSE
5,NIM1K,ENST00000326035,1311,1,0.000525637,0,0,1,FALSE
20,NINL,ENST00000278886,4207,5,0.001020262,8,8.38E-06,13,TRUE
15,NIPA2,ENST00000337451,396,1,7.37E-05,0,0,1,FALSE
9,NIPSNAP3A,ENST00000374767,12454,63,0.00587743,13,1.36E-05,76,TRUE
9,NIPSNAP3B,ENST00000374762,2437,14,0.001115824,0,0,14,TRUE
20,NKAIN4,ENST00000370316,386,1,9.61E-05,0,0,1,FALSE
17,NKIRAS2,ENST00000393885,174,1,2.03E-06,0,0,1,FALSE
10,NKX1-2,ENST00000451024,2821,4,0.001424403,0,0,4,TRUE
20,NKX2-4,ENST00000351817,237,1,9.46E-05,0,0,1,FALSE
5,NLN,ENST00000380985,865,1,2.54E-06,0,0,1,FALSE
16,NLRC3,ENST00000359128,2536,8,0.000813367,0,0,8,TRUE
16,NLRC5,ENST00000262510,797,2,3.71E-05,0,0,2,TRUE
19,NLRP12,ENST00000324134,5529,27,0.001988161,17,1.78E-05,44,TRUE
11,NLRP14,ENST00000299481,30934,11,0.001875505,6,6.28E-06,17,TRUE
19,NLRP2,ENST00000448584,2067,3,7.27E-05,0,0,3,TRUE
19,NLRP7,ENST00000328092,1125,1,1.53E-06,0,0,1,FALSE
19,NLRP8,ENST00000291971,7494,20,0.00322192,4,4.19E-06,24,TRUE
19,NLRP9,ENST00000332836,2795,4,0.000671644,2,2.09E-06,6,TRUE
11,NLRX1,ENST00000409109,3403,8,0.000819976,4,4.19E-06,12,TRUE
17,NME1-NME2,ENST00000393193,596,1,6.10E-06,0,0,1,TRUE
17,NME2,ENST00000512737,549,1,6.10E-06,0,0,1,TRUE
16,NME3,ENST00000219302,4256,7,0.002068506,0,0,7,TRUE
16,NME4,ENST00000219479,563,3,0.000231856,0,0,3,TRUE
1,NME7,ENST00000367811,1271,2,0.000436675,0,0,2,FALSE
7,NME8,ENST00000199447,2977,8,0.001052582,2,2.09E-06,10,TRUE
2,NMI,ENST00000243346,1637,2,0.00048703,0,0,2,FALSE
3,NMNAT3,ENST00000643695,674,1,0.000286709,0,0,1,FALSE
16,NMRAL1,ENST00000283429,781,3,0.000255703,0,0,3,TRUE
9,NMRK1,ENST00000361092,273,1,5.59E-06,0,0,1,FALSE
19,NMRK2,ENST00000168977,1323,1,0.00026339,0,0,1,TRUE
2,NMS,ENST00000376865,747,1,1.88E-05,0,0,1,FALSE
5,NMUR2,ENST00000255262,832,7,0.000157588,0,0,7,TRUE
7,NOBOX,ENST00000467773,1482,1,2.05E-06,0,0,1,FALSE
12,NOC4L,ENST00000330579,250,3,6.46E-05,0,0,3,TRUE
16,NOD2,ENST00000647318,34393,1,7.22E-05,0,0,1,TRUE
16,NOL3,ENST00000268605,3292,2,0.001459004,4,4.19E-06,6,TRUE
7,NOM1,ENST00000275820,736,1,6.61E-06,0,0,1,FALSE
16,NOMO2,ENST00000622306,94,2,4.02E-05,0,0,2,TRUE
2,NOP58,ENST00000264279,349,4,0.000127628,0,0,4,FALSE
17,NOS2,ENST00000313735,920,1,2.59E-05,0,0,1,FALSE
6,NOTCH4,ENST00000375023,2036,1,6.15E-05,0,0,1,TRUE
23,NOX1,ENST00000372966,540,1,2.34E-05,0,0,1,TRUE
6,NOX3,ENST00000159060,1790,3,0.000186084,0,0,3,TRUE
11,NOX4,ENST00000263317,503,1,2.59E-05,0,0,1,FALSE
15,NOX5,ENST00000388866,12113,391,0.005800772,29,3.04E-05,420,TRUE
9,NOXA1,ENST00000341349,1749,1,4.02E-05,4,4.19E-06,5,TRUE
2,NPAS2,ENST00000335681,100,1,4.07E-06,0,0,1,TRUE
7,NPC1L1,ENST00000381160,1617,1,0.000138787,0,0,1,FALSE
14,NPC2,ENST00000555619,12056,50,0.006018921,0,0,50,TRUE
20,NPEPL1,ENST00000356091,529,1,2.03E-06,0,0,1,FALSE
12,NPFF,ENST00000267017,504,0,NA,2,2.09E-06,2,FALSE
10,NPFFR1,ENST00000277942,6638,13,0.003337385,5,5.24E-06,18,TRUE
4,NPFFR2,ENST00000308744,3733,8,0.001811845,3,3.14E-06,11,TRUE
2,NPHP1,ENST00000445609,384,1,1.53E-06,0,0,1,FALSE
1,NPHP4,ENST00000378156,284656,0,NA,2,2.09E-06,2,TRUE
19,NPHS1,ENST00000378910,2271,0,NA,2,2.09E-06,2,TRUE
8,NPM2,ENST00000518119,722,2,6.20E-05,0,0,2,FALSE
1,NPPB,ENST00000376468,268,1,1.68E-05,0,0,1,FALSE
5,NPR3,ENST00000265074,156,1,1.02E-06,0,0,1,FALSE
16,NPRL3,ENST00000611875,627,6,0.000281118,0,0,6,FALSE
7,NPSR1,ENST00000360581,4100,38,0.001953606,0,0,38,TRUE
16,NQO1,ENST00000320623,6691,93,0.003204307,0,0,93,TRUE
1,NR0B2,ENST00000254227,418,1,4.17E-05,0,0,1,FALSE
1,NR1I3,ENST00000367983,1393,1,1.53E-06,0,0,1,TRUE
1,NR5A2,ENST00000367362,320,1,5.13E-05,0,0,1,FALSE
10,NRAP,ENST00000359988,3251,4,0.00041381,3,3.14E-06,7,TRUE
8,NRBP2,ENST00000442628,477,1,4.93E-05,0,0,1,FALSE
1,NRDC,ENST00000352171,243,1,8.13E-06,0,0,1,FALSE
10,NRG3,ENST00000372141,463,1,3.36E-05,0,0,1,FALSE
12,NRIP2,ENST00000337508,3129,1,0.001104142,0,0,1,TRUE
14,NRL,ENST00000561028,557,4,0.000134715,0,0,4,FALSE
20,NRSN2,ENST00000382285,323,1,6.20E-05,0,0,1,FALSE
20,NSFL1C,ENST00000216879,49,1,4.07E-06,0,0,1,FALSE
8,NSMAF,ENST00000038176,958,6,7.73E-05,0,0,6,TRUE
3,NSUN3,ENST00000314622,363,1,7.63E-06,0,0,1,FALSE
7,NSUN5,ENST00000438747,745,1,0.000131154,0,0,1,FALSE
2,NT5C1B,ENST00000359846,112895,18,0.00115141,2,2.09E-06,20,TRUE
2,NT5C1B-RDH14,ENST00000532967,112910,18,0.00115141,2,2.09E-06,20,TRUE
12,NT5DC3,ENST00000392876,1216,2,0.000520047,0,0,2,TRUE
17,NT5M,ENST00000389022,957,1,1.53E-06,0,0,1,FALSE
16,NTHL1,ENST00000651570,3503,2,0.00128053,0,0,2,FALSE
19,NTN5,ENST00000270235,1100,1,4.12E-05,2,2.09E-06,3,FALSE
1,NTPCR,ENST00000366628,209,1,2.24E-05,0,0,1,FALSE
20,NTSR1,ENST00000370501,509,1,2.90E-05,0,0,1,FALSE
2,NTSR2,ENST00000306928,1506,2,0.000672037,4,4.19E-06,6,TRUE
7,NUDT1,ENST00000397049,554,2,3.56E-05,0,0,2,TRUE
10,NUDT13,ENST00000357321,27068,3,0.000553772,0,0,3,TRUE
14,NUDT14,ENST00000392568,189,1,1.47E-05,0,0,1,FALSE
19,NUDT19,ENST00000397061,3507,4,0.001528612,5,5.24E-06,9,TRUE
4,NUDT6,ENST00000304430,2475,1,0.001070584,0,0,1,TRUE
16,NUDT7,ENST00000268533,12583,200,0.006422558,10,1.05E-05,210,TRUE
11,NUDT8,ENST00000376693,3726,48,0.00176347,0,0,48,TRUE
13,NUFIP1,ENST00000379161,690,1,4.07E-06,0,0,1,FALSE
8,NUGGC,ENST00000413272,2505,1,0.000742309,0,0,1,TRUE
14,NUMB,ENST00000557597,275,1,6.86E-05,0,0,1,TRUE
5,NUP155,ENST00000231498,574,2,0.000194213,0,0,2,FALSE
3,NUP210,ENST00000254508,1624,4,7.37E-05,0,0,4,TRUE
23,NUP62CL,ENST00000372466,197,1,3.15E-05,0,0,1,TRUE
16,NUPR1,ENST00000324873,446,1,0.000161656,0,0,1,FALSE
15,NUTM1,ENST00000537011,818,2,1.47E-05,0,0,2,FALSE
1,NVL,ENST00000281701,1060,1,6.61E-06,0,0,1,FALSE
19,NWD1,ENST00000524140,14312,301,0.006395125,87,9.11E-05,388,TRUE
11,NXPE1,ENST00000424269,1315,1,0.00027705,3,3.14E-06,4,TRUE
11,NXPE2,ENST00000389586,867,0,NA,3,3.14E-06,3,TRUE
3,NXPE3,ENST00000273347,345,1,1.02E-06,0,0,1,FALSE
11,NXPE4,ENST00000375478,588,1,2.80E-05,0,0,1,TRUE
6,OARD1,ENST00000424266,4107,9,0.001994861,0,0,9,TRUE
12,OAS1,ENST00000202917,631,4,0.000178939,0,0,4,FALSE
12,OAS2,ENST00000392583,1390,3,0.000229774,2,2.09E-06,5,TRUE
12,OAS3,ENST00000228928,25875,1,1.83E-05,0,0,1,TRUE
13,OBI1,ENST00000282003,657,2,3.56E-06,0,0,2,TRUE
1,OBSCN,ENST00000570156,39845,709,0.015543073,296,0.00030994,1005,TRUE
2,OBSL1,ENST00000404537,9373,20,0.003303777,18,1.89E-05,38,TRUE
8,OC90,ENST00000254627,544,1,1.53E-05,0,0,1,TRUE
19,OCEL1,ENST00000215061,5451,45,0.002543281,33,3.46E-05,78,TRUE
4,OCIAD2,ENST00000508632,543,2,7.78E-05,0,0,2,TRUE
7,OCM,ENST00000242104,8770,20,0.004166082,0,0,20,TRUE
7,OCM2,ENST00000257627,608,1,0.000295859,0,0,1,FALSE
4,ODAM,ENST00000396094,1502,1,0.00048294,0,0,1,TRUE
1,ODF2L,ENST00000294678,3157,3,0.000495687,2,2.09E-06,5,TRUE
15,ODF3L1,ENST00000332145,4808,94,0.002492469,2,2.09E-06,96,TRUE
10,OGDHL,ENST00000374103,690,2,6.10E-06,0,0,2,FALSE
17,OGFOD3,ENST00000313056,14015,65,0.00684278,12,1.26E-05,77,TRUE
10,OLAH,ENST00000378228,475,4,0.000122517,0,0,4,FALSE
11,OLFML1,ENST00000329293,735,1,1.88E-05,0,0,1,TRUE
1,OLFML2B,ENST00000294794,1275,1,1.22E-05,0,0,1,TRUE
15,ONECUT1,ENST00000305901,33,1,4.07E-06,0,0,1,FALSE
8,OPLAH,ENST00000618853,1878,3,8.74E-05,0,0,3,TRUE
7,OPN1SW,ENST00000249389,626,1,0.000167755,0,0,1,TRUE
10,OPN4,ENST00000241891,6996,29,0.003374475,2,2.09E-06,31,TRUE
1,OPRD1,ENST00000234961,190,1,4.58E-06,0,0,1,TRUE
6,OPRM1,ENST00000330432,1170,3,8.49E-05,2,2.09E-06,5,TRUE
1,OPTC,ENST00000367222,201,1,5.59E-06,0,0,1,FALSE
10,OPTN,ENST00000378747,623,1,3.05E-06,0,0,1,TRUE
11,OR10A2,ENST00000641461,959,8,0.000155048,0,0,8,TRUE
14,OR10G3,ENST00000641185,503,1,0.000205373,0,0,1,TRUE
19,OR10H3,ENST00000641646,462,3,7.78E-05,0,0,3,TRUE
19,OR10H4,ENST00000322107,371,1,3.56E-05,0,0,1,TRUE
11,OR10Q1,ENST00000316770,62,2,3.36E-05,0,0,2,FALSE
1,OR10Z1,ENST00000641002,5,0,NA,2,2.09E-06,2,FALSE
14,OR11G2,ENST00000357366,647,2,0.000276034,113,0.00011832,115,TRUE
14,OR11H6,ENST00000315519,1530,5,0.000580541,0,0,5,TRUE
9,OR13C2,ENST00000542196,123,2,1.68E-05,0,0,2,FALSE
9,OR13C3,ENST00000641090,341,1,2.54E-06,0,0,1,TRUE
23,OR13H1,ENST00000338616,2352,10,0.001086055,0,0,10,TRUE
9,OR13J1,ENST00000377981,1724,10,0.000806754,0,0,10,TRUE
17,OR1A1,ENST00000641732,526,1,3.56E-05,0,0,1,TRUE
17,OR1A2,ENST00000381951,241,0,NA,2,2.09E-06,2,TRUE
7,OR2A14,ENST00000641068,184,1,1.78E-05,0,0,1,FALSE
7,OR2A5,ENST00000641693,7926,198,0.004148785,0,0,198,TRUE
11,OR2AG1,ENST00000641258,976,14,0.000455989,2,2.09E-06,16,TRUE
12,OR2AP1,ENST00000641114,1841,2,0.000809352,0,0,2,TRUE
11,OR2AT4,ENST00000641541,266,1,6.10E-06,0,0,1,FALSE
11,OR2D2,ENST00000299459,19685,843,0.010684048,548,0.00057381,1391,TRUE
6,OR2J2,ENST00000641417,4098,27,0.002068793,2,2.09E-06,29,TRUE
6,OR2J3,ENST00000641960,355,1,4.07E-06,0,0,1,FALSE
9,OR2K2,ENST00000302681,884,4,0.00028319,0,0,4,TRUE
1,OR2M4,ENST00000641868,1627,8,0.000406201,6,6.28E-06,14,TRUE
1,OR2T11,ENST00000641193,2888,468,0.00191002,0,0,468,TRUE
5,OR2V1,ENST00000641318,1143,3,0.000478356,0,0,3,FALSE
11,OR4C11,ENST00000641580,121443,43,0.00010068,0,0,43,TRUE
11,OR4C16,ENST00000623907,390951,136,0.003815387,19,1.99E-05,155,TRUE
17,OR4D1,ENST00000641449,18736,281,0.009608218,3,3.14E-06,284,TRUE
14,OR4E2,ENST00000641524,234,1,3.46E-05,0,0,1,FALSE
15,OR4F15,ENST00000332238,7526,18,0.003721154,0,0,18,TRUE
15,OR4F6,ENST00000328882,765,2,0.000123022,0,0,2,FALSE
14,OR4K14,ENST00000641793,520,1,0.000190658,0,0,1,FALSE
11,OR4P4,ENST00000641760,243,38,0.000160014,0,0,38,TRUE
11,OR4S2,ENST00000641692,2141,803,0.001891492,0,0,803,TRUE
11,OR51E1,ENST00000396952,2975,4,0.00142489,0,0,4,TRUE
11,OR51E2,ENST00000396950,814,1,7.98E-05,0,0,1,TRUE
11,OR51G2,ENST00000641926,1498,2,5.59E-06,0,0,2,FALSE
11,OR51I2,ENST00000641930,449390,1,5.13E-05,0,0,1,TRUE
11,OR51L1,ENST00000641819,215,2,7.37E-05,0,0,2,TRUE
11,OR51V1,ENST00000321255,14881,850,0.007919403,11,1.15E-05,861,TRUE
11,OR52A5,ENST00000642125,655,1,2.39E-05,0,0,1,TRUE
