EFO ID,Ensembl gene ID,Gene symbol,Disease name
MONDO_0012204,ENSG00000115657,ABCB6,familial pseudohyperkalemia
MONDO_0012205,ENSG00000113231,PDE8B,autosomal dominant striatal neurodegeneration type 1
MONDO_0012206,ENSG00000139219,COL2A1,spondyloepiphyseal dysplasia with metatarsal shortening
MONDO_0012208,ENSG00000167768,KRT1,congenital reticular ichthyosiform erythroderma
MONDO_0012208,ENSG00000186395,KRT10,congenital reticular ichthyosiform erythroderma
MONDO_0012211,ENSG00000129255,MPDU1,MPDU1-congenital disorder of glycosylation
MONDO_0012212,ENSG00000106799,TGFBR1,Loeys-Dietz syndrome 1
MONDO_0012213,ENSG00000135454,B4GALNT1,hereditary spastic paraplegia 26
MONDO_0012215,ENSG00000120729,MYOT,myofibrillar myopathy 3
MONDO_0012216,ENSG00000166558,SLC38A8,foveal hypoplasia - optic nerve decussation defect - anterior segment dysgenesis syndrome
MONDO_0012220,ENSG00000115648,MLPH,Griscelli syndrome type 3
MONDO_0012220,ENSG00000197535,MYO5A,Griscelli syndrome type 3
MONDO_0012221,ENSG00000198951,NAGA,alpha-N-acetylgalactosaminidase deficiency type 1
MONDO_0012222,ENSG00000198951,NAGA,alpha-N-acetylgalactosaminidase deficiency type 2
MONDO_0012231,ENSG00000116688,MFN2,Charcot-Marie-Tooth disease type 2A2
MONDO_0012235,ENSG00000166340,TPP1,autosomal recessive spinocerebellar ataxia 7
MONDO_0012237,ENSG00000234438,KBTBD13,nemaline myopathy 6
MONDO_0012238,ENSG00000151729,SLC25A4,"progressive external ophthalmoplegia with mitochondrial DNA deletions, autosomal dominant 2"
MONDO_0012239,ENSG00000143549,TPM3,"congenital myopathy 4B, autosomal recessive"
MONDO_0012240,ENSG00000198467,TPM2,congenital myopathy 23
MONDO_0012241,ENSG00000107815,TWNK,"progressive external ophthalmoplegia with mitochondrial DNA deletions, autosomal dominant 3"
MONDO_0012243,ENSG00000077097,TOP2B,"B-cell immunodeficiency, distal limb anomalies, and urogenital malformations"
MONDO_0012246,ENSG00000167658,EEF2,spinocerebellar ataxia type 26
MONDO_0012247,ENSG00000102466,FGF14,spinocerebellar ataxia type 27
MONDO_0012248,ENSG00000130714,POMT1,autosomal recessive limb-girdle muscular dystrophy type 2K
MONDO_0012250,ENSG00000139132,FGD4,Charcot-Marie-Tooth disease type 4H
MONDO_0012251,ENSG00000100280,AP1B1,MEDNIK syndrome
MONDO_0012251,ENSG00000106367,AP1S1,MEDNIK syndrome
MONDO_0012256,ENSG00000100523,DDHD1,hereditary spastic paraplegia 28
MONDO_0012258,ENSG00000186081,KRT5,"epidermolysis bullosa simplex 2E, with migratory circinate erythema"
MONDO_0012271,ENSG00000205899,BHLHA9,mesoaxial synostotic syndactyly with phalangeal reduction
MONDO_0012274,ENSG00000138696,BMPR1B,acromesomelic dysplasia 3
MONDO_0012276,ENSG00000156113,KCNMA1,generalized epilepsy-paroxysmal dyskinesia syndrome
MONDO_0012277,ENSG00000122367,LDB3,myofibrillar myopathy 4
MONDO_0012280,ENSG00000198954,KIFBP,Goldberg-Shprintzen syndrome
MONDO_0012282,ENSG00000176022,B3GALT6,Al-Gazali syndrome
MONDO_0012289,ENSG00000128591,FLNC,myofibrillar myopathy 5
MONDO_0012290,ENSG00000099940,SNAP29,CEDNIK syndrome
MONDO_0012290,ENSG00000241973,PI4KA,CEDNIK syndrome
MONDO_0012291,ENSG00000240505,TNFRSF13B,immunoglobulin A deficiency 2
MONDO_0012299,ENSG00000235718,MFRP,nanophthalmos 2
MONDO_0012301,ENSG00000166548,TK2,"mitochondrial DNA depletion syndrome, myopathic form"
MONDO_0012307,ENSG00000066468,FGFR2,"familial scaphocephaly syndrome, McGillivray type"
MONDO_0012308,ENSG00000103494,RPGRIP1L,Joubert syndrome with renal defect
MONDO_0012308,ENSG00000144061,NPHP1,Joubert syndrome with renal defect
MONDO_0012308,ENSG00000155755,TMEM237,Joubert syndrome with renal defect
MONDO_0012309,ENSG00000052850,ALX4,parietal foramina 2
MONDO_0012314,ENSG00000123700,KCNJ2,short QT syndrome type 3
MONDO_0012316,ENSG00000101577,LPIN2,Majeed syndrome
MONDO_0012320,ENSG00000144285,SCN1A,"migraine, familial hemiplegic, 3"
MONDO_0012322,ENSG00000043355,ZIC2,holoprosencephaly 5
MONDO_0012323,ENSG00000096696,DSP,lethal acantholytic epidermolysis bullosa
MONDO_0012323,ENSG00000173801,JUP,lethal acantholytic epidermolysis bullosa
MONDO_0012333,ENSG00000204248,COL11A2,autosomal recessive nonsyndromic hearing loss 53
MONDO_0012335,ENSG00000115138,POMC,obesity due to pro-opiomelanocortin deficiency
MONDO_0012345,ENSG00000104055,TGM5,acral peeling skin syndrome
MONDO_0012345,ENSG00000121552,CSTA,acral peeling skin syndrome
MONDO_0012350,ENSG00000000971,CFH,complement factor H deficiency
MONDO_0012353,ENSG00000135766,EGLN1,"erythrocytosis, familial, 3"
MONDO_0012354,ENSG00000144893,MED12L,platelet-type bleeding disorder 8
MONDO_0012354,ENSG00000169313,P2RY12,platelet-type bleeding disorder 8
MONDO_0012359,ENSG00000166349,RAG1,combined immunodeficiency due to partial RAG1 deficiency
MONDO_0012363,ENSG00000121940,CLCC1,retinitis pigmentosa 32
MONDO_0012371,ENSG00000133703,KRAS,Noonan syndrome 3
MONDO_0012381,ENSG00000171105,INSR,hyperinsulinism due to INSR deficiency
MONDO_0012382,ENSG00000138796,HADH,"hyperinsulinemic hypoglycemia, familial, 4"
MONDO_0012383,ENSG00000104738,MCM4,primary immunodeficiency with natural-killer cell deficiency and adrenal insufficiency
MONDO_0012391,ENSG00000182372,CLN8,neuronal ceroid lipofuscinosis 8 northern epilepsy variant
MONDO_0012392,ENSG00000196177,ACADSB,2-methylbutyryl-CoA dehydrogenase deficiency
MONDO_0012393,ENSG00000135821,GLUL,congenital brain dysgenesis due to glutamine synthetase deficiency
MONDO_0012394,ENSG00000125965,GDF5,multiple synostoses syndrome 2
MONDO_0012394,ENSG00000152592,DMP1,multiple synostoses syndrome 2
MONDO_0012396,ENSG00000155380,SLC16A1,exercise-induced hyperinsulinism
MONDO_0012399,ENSG00000137285,TUBB2B,complex cortical dysplasia with other brain malformations 7
MONDO_0012400,ENSG00000174469,CNTNAP2,cortical dysplasia-focal epilepsy syndrome
MONDO_0012401,ENSG00000011465,DCN,congenital stromal corneal dystrophy
MONDO_0012407,ENSG00000108439,PNPO,pyridoxal phosphate-responsive seizures
MONDO_0012411,ENSG00000132716,DCAF8,giant axonal neuropathy 2
MONDO_0012413,ENSG00000165588,OTX2,syndromic microphthalmia type 5
MONDO_0012414,ENSG00000117984,CTSD,neuronal ceroid lipofuscinosis 10
MONDO_0012415,ENSG00000256525,POLG2,"progressive external ophthalmoplegia with mitochondrial DNA deletions, autosomal dominant 4"
MONDO_0012417,ENSG00000160789,LMNA,"heart-hand syndrome, Slovenian type"
MONDO_0012419,ENSG00000166033,HTRA1,age related macular degeneration 7
MONDO_0012423,ENSG00000148384,INPP5E,MORM syndrome
MONDO_0012426,ENSG00000198821,CD247,immunodeficiency 25
MONDO_0012430,ENSG00000167716,WDR81,"cerebellar ataxia, intellectual disability, and dysequilibrium syndrome 2"
MONDO_0012431,ENSG00000169946,ZFPM2,diaphragmatic hernia 3
MONDO_0012432,ENSG00000133641,RLIG1,Joubert syndrome 5
MONDO_0012432,ENSG00000198707,CEP290,Joubert syndrome 5
MONDO_0012433,ENSG00000198707,CEP290,Senior-Loken syndrome 6
MONDO_0012434,ENSG00000046604,DSG2,arrhythmogenic right ventricular dysplasia 10
MONDO_0012435,ENSG00000205981,DNAJC19,3-methylglutaconic aciduria type 5
MONDO_0012436,ENSG00000107249,GLIS3,neonatal diabetes mellitus with congenital hypothyroidism
MONDO_0012436,ENSG00000134460,IL2RA,neonatal diabetes mellitus with congenital hypothyroidism
MONDO_0012438,ENSG00000182173,TSEN54,pontocerebellar hypoplasia type 5
MONDO_0012439,ENSG00000134250,NOTCH2,Alagille syndrome due to a NOTCH2 point mutation
MONDO_0012446,ENSG00000141579,ZNF750,seborrhea-like dermatitis with psoriasiform elements
MONDO_0012449,ENSG00000101327,PDYN,spinocerebellar ataxia type 23
MONDO_0012450,ENSG00000141385,AFG3L2,spinocerebellar ataxia type 28
MONDO_0012453,ENSG00000068615,REEP1,hereditary spastic paraplegia 31
MONDO_0012455,ENSG00000181090,EHMT1,Kleefstra syndrome
MONDO_0012456,ENSG00000186790,FOXE3,congenital primary aphakia
MONDO_0012465,ENSG00000143315,PIGM,hypercoagulability syndrome due to glycosylphosphatidylinositol deficiency
MONDO_0012465,ENSG00000255072,PIGY,hypercoagulability syndrome due to glycosylphosphatidylinositol deficiency
MONDO_0012465,ENSG00000277161,PIGW,hypercoagulability syndrome due to glycosylphosphatidylinositol deficiency
MONDO_0012475,ENSG00000168263,KCNV2,cone dystrophy with supernormal rod response
MONDO_0012476,ENSG00000130294,KIF1A,hereditary spastic paraplegia 30
MONDO_0012479,ENSG00000122859,NEUROG3,congenital malabsorptive diarrhea 4
MONDO_0012480,ENSG00000006071,ABCC8,"diabetes mellitus, transient neonatal, 2"
MONDO_0012481,ENSG00000110921,MVK,mevalonic aciduria
MONDO_0012495,ENSG00000095380,NANS,"spondyloepimetaphyseal dysplasia, Genevieve type"
MONDO_0012496,ENSG00000120071,KANSL1,Koolen-de Vries syndrome
MONDO_0012500,ENSG00000164053,ATRIP,chilblain lupus 1
MONDO_0012500,ENSG00000213689,TREX1,chilblain lupus 1
MONDO_0012502,ENSG00000205413,SAMD9,normophosphatemic familial tumoral calcinosis
MONDO_0012504,ENSG00000068078,FGFR3,camptodactyly-tall stature-scoliosis-hearing loss syndrome
MONDO_0012509,ENSG00000108946,PRKAR1A,"pigmented nodular adrenocortical disease, primary, 1"
MONDO_0012510,ENSG00000182180,MRPS16,combined oxidative phosphorylation defect type 2
MONDO_0012511,ENSG00000081248,CACNA1S,preterm premature rupture of the membranes
MONDO_0012511,ENSG00000102001,CACNA1F,preterm premature rupture of the membranes
MONDO_0012511,ENSG00000149257,SERPINH1,preterm premature rupture of the membranes
MONDO_0012511,ENSG00000151067,CACNA1C,preterm premature rupture of the membranes
MONDO_0012511,ENSG00000157388,CACNA1D,preterm premature rupture of the membranes
MONDO_0012512,ENSG00000123297,TSFM,fatal mitochondrial disease due to combined oxidative phosphorylation defect type 3
MONDO_0012514,ENSG00000122591,HYCC1,hypomyelinating leukodystrophy 5
MONDO_0012516,ENSG00000108883,EFTUD2,mandibulofacial dysostosis-microcephaly syndrome
MONDO_0012517,ENSG00000197746,PSAP,Gaucher disease due to saposin C deficiency
MONDO_0012520,ENSG00000171105,INSR,insulin-resistance syndrome type A
MONDO_0012521,ENSG00000110057,UNC93B1,herpes simplex encephalitis
MONDO_0012521,ENSG00000199477,SNORA31,herpes simplex encephalitis
MONDO_0012522,ENSG00000187486,KCNJ11,"diabetes mellitus, transient neonatal, 3"
MONDO_0012524,ENSG00000104499,GML,corticosterone methyloxidase type 2 deficiency
MONDO_0012524,ENSG00000179142,CYP11B2,corticosterone methyloxidase type 2 deficiency
MONDO_0012526,ENSG00000131187,F12,hereditary angioedema type 3
MONDO_0012530,ENSG00000169218,RSPO1,palmoplantar keratoderma-XX sex reversal-predisposition to squamous cell carcinoma syndrome
MONDO_0012531,ENSG00000163161,ERCC3,xeroderma pigmentosum group B
MONDO_0012534,ENSG00000178952,TUFM,combined oxidative phosphorylation defect type 4
MONDO_0012538,ENSG00000165410,CFL2,nemaline myopathy 7
MONDO_0012539,ENSG00000164953,TMEM67,Joubert syndrome 6
MONDO_0012540,ENSG00000000971,CFH,age related macular degeneration 4
MONDO_0012541,ENSG00000186895,FGF3,"deafness with labyrinthine aplasia, microtia, and microdontia"
MONDO_0012544,ENSG00000128714,HOXD13,brachydactyly-syndactyly syndrome
MONDO_0012545,ENSG00000177666,PNPLA2,neutral lipid storage myopathy
MONDO_0012548,ENSG00000143575,HAX1,Kostmann syndrome
MONDO_0012549,ENSG00000131018,SYNE1,"autosomal recessive ataxia, Beauce type"
MONDO_0012552,ENSG00000111276,CDKN1B,multiple endocrine neoplasia type 4
MONDO_0012553,ENSG00000104884,ERCC2,cerebrooculofacioskeletal syndrome 2
MONDO_0012556,ENSG00000175283,DOLK,DK1-congenital disorder of glycosylation
MONDO_0012557,ENSG00000075415,SLC25A3,cardiomyopathy-hypotonia-lactic acidosis syndrome
MONDO_0012559,ENSG00000116586,LAMTOR2,primary immunodeficiency syndrome due to p14 deficiency
MONDO_0012561,ENSG00000133059,DSTYK,congenital anomalies of kidney and urinary tract 1
MONDO_0012563,ENSG00000074047,GLI2,holoprosencephaly 9
MONDO_0012565,ENSG00000083093,PALB2,Fanconi anemia complementation group N
MONDO_0012570,ENSG00000115486,GGCX,body skin hyperlaxity due to vitamin K-dependent coagulation factor deficiency
MONDO_0012580,ENSG00000100368,CSF2RB,hereditary pulmonary alveolar proteinosis
MONDO_0012580,ENSG00000198223,CSF2RA,hereditary pulmonary alveolar proteinosis
MONDO_0012586,ENSG00000068305,MEF2A,"coronary artery disease, autosomal dominant 2"
MONDO_0012586,ENSG00000070018,LRP6,"coronary artery disease, autosomal dominant 2"
MONDO_0012588,ENSG00000164073,MFSD8,neuronal ceroid lipofuscinosis 7
MONDO_0012589,ENSG00000196628,TCF4,Pitt-Hopkins syndrome
MONDO_0012590,ENSG00000175595,ERCC4,XFE progeroid syndrome
MONDO_0012591,ENSG00000206013,IFITM5,osteogenesis imperfecta type 5
MONDO_0012593,ENSG00000136352,NKX2-1,brain-lung-thyroid syndrome
MONDO_0012594,ENSG00000205403,CFI,complement factor I deficiency
MONDO_0012605,ENSG00000235718,MFRP,isolated microphthalmia 5
MONDO_0012608,ENSG00000171680,PLEKHG5,"neuronopathy, distal hereditary motor, autosomal recessive 4"
MONDO_0012611,ENSG00000266173,STRADA,"polyhydramnios, megalencephaly, and symptomatic epilepsy"
MONDO_0012614,ENSG00000164418,GRIK2,"intellectual disability, autosomal recessive 6"
MONDO_0012621,ENSG00000166762,CATSPER2,deafness-infertility syndrome
MONDO_0012621,ENSG00000242866,STRC,deafness-infertility syndrome
MONDO_0012622,ENSG00000117593,DARS2,leukoencephalopathy with brain stem and spinal cord involvement-high lactate syndrome
MONDO_0012624,ENSG00000177646,ACAD9,acyl-CoA dehydrogenase 9 deficiency
MONDO_0012625,ENSG00000278570,NR2E3,retinitis pigmentosa 37
MONDO_0012626,ENSG00000198707,CEP290,"Meckel syndrome, type 4"
MONDO_0012634,ENSG00000176842,IRX5,craniofacial dysplasia - osteopenia syndrome
MONDO_0012635,ENSG00000213380,COG8,COG8-congenital disorder of glycosylation
MONDO_0012637,ENSG00000166685,COG1,COG1-congenital disorder of glycosylation
MONDO_0012639,ENSG00000147475,ERLIN2,hereditary spastic paraplegia 18
MONDO_0012640,ENSG00000112367,FIG4,Charcot-Marie-Tooth disease type 4J
MONDO_0012648,ENSG00000151498,ACAD8,isobutyryl-CoA dehydrogenase deficiency
MONDO_0012650,ENSG00000187736,NHEJ1,Cernunnos-XLF deficiency
MONDO_0012651,ENSG00000129250,KIF1C,spastic ataxia 2
MONDO_0012652,ENSG00000171714,ANO5,autosomal recessive limb-girdle muscular dystrophy type 2L
MONDO_0012656,ENSG00000186111,PIP5K1C,lethal congenital contracture syndrome 3
MONDO_0012657,ENSG00000113621,TXNDC15,Mungan syndrome
MONDO_0012657,ENSG00000164754,RAD21,Mungan syndrome
MONDO_0012658,ENSG00000183691,NOG,brachydactyly type B2
MONDO_0012659,ENSG00000125730,C3,age related macular degeneration 9
MONDO_0012662,ENSG00000095397,WHRN,Usher syndrome type 2D
MONDO_0012664,ENSG00000247626,MARS2,spastic ataxia 3
MONDO_0012665,ENSG00000125864,BFSP1,cataract 33
MONDO_0012667,ENSG00000035403,VCL,dilated cardiomyopathy 1W
MONDO_0012669,ENSG00000166068,SPRED1,Legius syndrome
MONDO_0012670,ENSG00000110200,ANAPC15,autosomal recessive nonsyndromic hearing loss 63
MONDO_0012670,ENSG00000284844,TOMT,autosomal recessive nonsyndromic hearing loss 63
MONDO_0012670,ENSG00000284922,LRTOMT,autosomal recessive nonsyndromic hearing loss 63
MONDO_0012675,ENSG00000170099,SERPINA6,corticosteroid-binding globulin deficiency
MONDO_0012676,ENSG00000103249,CLCN7,autosomal recessive osteopetrosis 4
MONDO_0012679,ENSG00000225190,PLEKHM1,autosomal recessive osteopetrosis 6
MONDO_0012682,ENSG00000105397,TYK2,immunodeficiency 35
MONDO_0012683,ENSG00000146282,RARS2,pontocerebellar hypoplasia type 6
MONDO_0012684,ENSG00000173801,JUP,arrhythmogenic right ventricular dysplasia 12
MONDO_0012693,ENSG00000104812,GYS1,glycogen storage disease due to muscle and heart glycogen synthase deficiency
MONDO_0012698,ENSG00000100146,SOX10,Waardenburg syndrome type 2E
MONDO_0012699,ENSG00000106692,FKTN,autosomal recessive limb-girdle muscular dystrophy type 2M
MONDO_0012700,ENSG00000004939,SLC4A1,"renal tubular acidosis, distal, 4, with hemolytic anemia"
MONDO_0012701,ENSG00000170819,BFSP2,cataract 12 multiple types
MONDO_0012703,ENSG00000167552,TUBA1A,lissencephaly due to TUBA1A mutation
MONDO_0012704,ENSG00000106692,FKTN,dilated cardiomyopathy 1X
MONDO_0012709,ENSG00000164690,SHH,"microphthalmia, isolated, with coloboma 5"
MONDO_0012714,ENSG00000155657,TTN,early-onset myopathy with fatal cardiomyopathy
MONDO_0012714,ENSG00000210100,MT-TI,early-onset myopathy with fatal cardiomyopathy
MONDO_0012718,ENSG00000175110,MRPS22,hypotonia with lactic acidemia and hyperammonemia
MONDO_0012719,ENSG00000197746,PSAP,combined PSAP deficiency
MONDO_0012720,ENSG00000197746,PSAP,Krabbe disease due to saposin A deficiency
MONDO_0012721,ENSG00000243335,KCTD7,progressive myoclonic epilepsy type 3
MONDO_0012723,ENSG00000198707,CEP290,Leber congenital amaurosis 10
MONDO_0012724,ENSG00000142405,NLRP12,familial cold autoinflammatory syndrome 2
MONDO_0012725,ENSG00000130203,APOE,lipoprotein glomerulopathy
MONDO_0012726,ENSG00000187498,COL4A1,autosomal dominant familial hematuria-retinal arteriolar tortuosity-contractures syndrome
MONDO_0012729,ENSG00000116016,EPAS1,"erythrocytosis, familial, 4"
MONDO_0012730,ENSG00000107796,ACTA2,"aortic aneurysm, familial thoracic 6"
MONDO_0012730,ENSG00000138134,STAMBPL1,"aortic aneurysm, familial thoracic 6"
MONDO_0012733,ENSG00000167995,BEST1,autosomal recessive bestrophinopathy
MONDO_0012734,ENSG00000162552,WNT4,SERKAL syndrome
MONDO_0012736,ENSG00000182533,CAV3,long QT syndrome 9
MONDO_0012737,ENSG00000177098,SCN4B,long QT syndrome 10
MONDO_0012738,ENSG00000127914,AKAP9,long QT syndrome 11
MONDO_0012742,ENSG00000151067,CACNA1C,Brugada syndrome 3
MONDO_0012745,ENSG00000114854,TNNC1,dilated cardiomyopathy 1Z
MONDO_0012746,ENSG00000129991,TNNI3,dilated cardiomyopathy 2A
MONDO_0012747,ENSG00000149925,ALDOA,glycogen storage disease due to aldolase A deficiency
MONDO_0012747,ENSG00000285043,ENSG00000285043,glycogen storage disease due to aldolase A deficiency
MONDO_0012750,ENSG00000119392,GLE1,lethal arthrogryposis-anterior horn cell disease syndrome
MONDO_0012767,ENSG00000101439,CST3,age related macular degeneration 11
MONDO_0012775,ENSG00000172115,CYCS,thrombocytopenia 4
MONDO_0012783,ENSG00000163933,RFT1,RFT1-congenital disorder of glycosylation
MONDO_0012784,ENSG00000163050,COQ8A,autosomal recessive ataxia due to ubiquinone deficiency
MONDO_0012786,ENSG00000152779,SLC16A12,juvenile cataract-microcornea-renal glucosuria syndrome
MONDO_0012787,ENSG00000032444,PNPLA6,hereditary spastic paraplegia 39
MONDO_0012789,ENSG00000180228,PRKRA,dystonia 16
MONDO_0012791,ENSG00000136143,SUCLA2,"mitochondrial DNA depletion syndrome, encephalomyopathic form with methylmalonic aciduria"
MONDO_0012791,ENSG00000163541,SUCLG1,"mitochondrial DNA depletion syndrome, encephalomyopathic form with methylmalonic aciduria"
MONDO_0012792,ENSG00000048392,RRM2B,mitochondrial DNA depletion syndrome 8a
MONDO_0012793,ENSG00000109667,SLC2A9,"hypouricemia, renal, 2"
MONDO_0012794,ENSG00000106344,RBM28,ANE syndrome
MONDO_0012796,ENSG00000007062,PROM1,retinitis pigmentosa 41
MONDO_0012799,ENSG00000159251,ACTC1,hypertrophic cardiomyopathy 11
MONDO_0012802,ENSG00000215612,HMX1,oculoauricular syndrome
MONDO_0012803,ENSG00000118094,TREH,diarrhea-vomiting due to trehalase deficiency
MONDO_0012804,ENSG00000129170,CSRP3,hypertrophic cardiomyopathy 12
MONDO_0012805,ENSG00000117394,SLC2A1,childhood onset GLUT1 deficiency syndrome 2
MONDO_0012806,ENSG00000100906,NFKBIA,ectodermal dysplasia and immunodeficiency 2
MONDO_0012807,ENSG00000178209,PLEC,"epidermolysis bullosa simplex 5C, with pyloric atresia"
MONDO_0012808,ENSG00000077522,ACTN2,dilated cardiomyopathy 1AA
MONDO_0012812,ENSG00000136854,STXBP1,"developmental and epileptic encephalopathy, 4"
MONDO_0012815,ENSG00000107960,STN1,Coats plus syndrome
MONDO_0012815,ENSG00000178921,PFAS,Coats plus syndrome
MONDO_0012815,ENSG00000178971,CTC1,Coats plus syndrome
MONDO_0012815,ENSG00000179029,TMEM107,Coats plus syndrome
MONDO_0012820,ENSG00000101665,SMAD7,"colorectal cancer, susceptibility to, 3"
MONDO_0012824,ENSG00000144381,HSPD1,hypomyelinating leukodystrophy 4
MONDO_0012825,ENSG00000131747,TOP2A,extraskeletal myxoid chondrosarcoma
MONDO_0012833,ENSG00000068078,FGFR3,Crouzon syndrome-acanthosis nigricans syndrome
MONDO_0012833,ENSG00000113161,HMGCR,Crouzon syndrome-acanthosis nigricans syndrome
MONDO_0012833,ENSG00000144891,AGTR1,Crouzon syndrome-acanthosis nigricans syndrome
MONDO_0012833,ENSG00000160013,PTGIR,Crouzon syndrome-acanthosis nigricans syndrome
MONDO_0012839,ENSG00000172936,MYD88,pyogenic bacterial infections due to MyD88 deficiency
MONDO_0012848,ENSG00000048342,CC2D2A,"Meckel syndrome, type 6"
MONDO_0012849,ENSG00000048342,CC2D2A,Joubert syndrome 9
MONDO_0012850,ENSG00000131183,SLC34A1,hypophosphatemic nephrolithiasis/osteoporosis 1
MONDO_0012851,ENSG00000109062,NHERF1,hypophosphatemic nephrolithiasis/osteoporosis 2
MONDO_0012853,ENSG00000085491,SLC25A24,Fontaine progeroid syndrome
MONDO_0012853,ENSG00000151729,SLC25A4,Fontaine progeroid syndrome
MONDO_0012854,ENSG00000105996,HOXA2,bilateral microtia-deafness-cleft palate syndrome
MONDO_0012856,ENSG00000169427,KCNK9,Birk-Barel syndrome
MONDO_0012858,ENSG00000085063,CD59,primary CD59 deficiency
MONDO_0012859,ENSG00000141655,TNFRSF11A,autosomal recessive osteopetrosis 7
MONDO_0012864,ENSG00000119042,SATB2,chromosome 2q32-q33 deletion syndrome
MONDO_0012866,ENSG00000103089,FA2H,hereditary spastic paraplegia 35
MONDO_0012868,ENSG00000184500,PROS1,"thrombophilia due to protein S deficiency, autosomal dominant"
MONDO_0012871,ENSG00000180509,KCNE1,Jervell and Lange-Nielsen syndrome 2
MONDO_0012873,ENSG00000165915,SLC39A13,"Ehlers-Danlos syndrome, spondylocheirodysplastic type"
MONDO_0012876,ENSG00000099937,SERPIND1,heparin cofactor 2 deficiency
MONDO_0012880,ENSG00000171316,CHD7,hypogonadotropic hypogonadism 5 with or without anosmia
MONDO_0012885,ENSG00000000419,DPM1,SRD5A3-congenital disorder of glycosylation
MONDO_0012885,ENSG00000115275,MOGS,SRD5A3-congenital disorder of glycosylation
MONDO_0012885,ENSG00000128039,SRD5A3,SRD5A3-congenital disorder of glycosylation
MONDO_0012885,ENSG00000129255,MPDU1,SRD5A3-congenital disorder of glycosylation
MONDO_0012885,ENSG00000140650,PMM2,SRD5A3-congenital disorder of glycosylation
MONDO_0012885,ENSG00000164414,SLC35A1,SRD5A3-congenital disorder of glycosylation
MONDO_0012885,ENSG00000175283,DOLK,SRD5A3-congenital disorder of glycosylation
MONDO_0012885,ENSG00000178802,MPI,SRD5A3-congenital disorder of glycosylation
MONDO_0012892,ENSG00000106397,PLOD3,"bone fragility with contractures, arterial rupture, and deafness"
MONDO_0012897,ENSG00000088926,F11,congenital factor XI deficiency
MONDO_0012900,ENSG00000118194,TNNT2,"cardiomyopathy, familial restrictive, 3"
MONDO_0012901,ENSG00000164344,KLKB1,inherited prekallikrein deficiency
MONDO_0012905,ENSG00000104833,TUBB4A,hypomyelinating leukodystrophy 6
MONDO_0012909,ENSG00000109906,ZBTB16,"skeletal defects, genital hypoplasia, and intellectual disability"
MONDO_0012911,ENSG00000087460,GNAS,pseudohypoparathyroidism type 1C
MONDO_0012912,ENSG00000087460,GNAS,pseudopseudohypoparathyroidism
MONDO_0012923,ENSG00000105974,CAV1,congenital generalized lipodystrophy type 3
MONDO_0012929,ENSG00000018236,CNTN1,Compton-North congenital myopathy
MONDO_0012930,ENSG00000141349,G6PC3,autosomal recessive severe congenital neutropenia due to G6PC3 deficiency
MONDO_0012941,ENSG00000243646,IL10RB,inflammatory bowel disease 25
MONDO_0012945,ENSG00000112367,FIG4,amyotrophic lateral sclerosis type 11
MONDO_0012947,ENSG00000149571,KIRREL3,"intellectual disability, autosomal dominant 4"
MONDO_0012953,ENSG00000062822,POLD1,"colorectal cancer, susceptibility to, 10"
MONDO_0012960,ENSG00000197283,SYNGAP1,"intellectual disability, autosomal dominant 5"
MONDO_0012967,ENSG00000106992,AK1,hemolytic anemia due to adenylate kinase deficiency
MONDO_0012975,ENSG00000121742,GJB6,autosomal dominant nonsyndromic hearing loss 3B
MONDO_0012977,ENSG00000121742,GJB6,autosomal recessive nonsyndromic hearing loss 1B
MONDO_0012980,ENSG00000112144,CILK1,endocrine-cerebro-osteodysplasia syndrome
MONDO_0012981,ENSG00000004939,SLC4A1,hereditary spherocytosis type 4
MONDO_0012982,ENSG00000079215,SLC1A3,episodic ataxia type 6
MONDO_0012983,ENSG00000007062,PROM1,cone-rod dystrophy 12
MONDO_0012984,ENSG00000100997,ABHD12,PHARC syndrome
MONDO_0012986,ENSG00000112367,FIG4,bilateral parasagittal parieto-occipital polymicrogyria
MONDO_0012988,ENSG00000107831,FGF8,hypogonadotropic hypogonadism 6 with or without anosmia
MONDO_0012991,ENSG00000128039,SRD5A3,Kahrizi syndrome
MONDO_0012992,ENSG00000131055,COX4I2,pancreatic insufficiency-anemia-hyperostosis syndrome
MONDO_0012994,ENSG00000116096,SPR,dopa-responsive dystonia due to sepiapterin reductase deficiency
MONDO_0012996,ENSG00000171766,GATM,AGAT deficiency
MONDO_0012997,ENSG00000184634,MED12,cholestasis-pigmentary retinopathy-cleft palate syndrome
MONDO_0012999,ENSG00000130005,GAMT,guanidinoacetate methyltransferase deficiency
MONDO_0013000,ENSG00000023330,ALAS1,porphyria due to ALA dehydratase deficiency
MONDO_0013000,ENSG00000148218,ALAD,porphyria due to ALA dehydratase deficiency
MONDO_0013005,ENSG00000177807,KCNJ10,EAST syndrome
MONDO_0013006,ENSG00000106128,GHRHR,isolated growth hormone deficiency type IB
MONDO_0013006,ENSG00000185946,RNPC3,isolated growth hormone deficiency type IB
MONDO_0013006,ENSG00000259384,GH1,isolated growth hormone deficiency type IB
MONDO_0013007,ENSG00000108557,RAI1,combined immunodeficiency due to ORAI1 deficiency
MONDO_0013007,ENSG00000276045,ORAI1,combined immunodeficiency due to ORAI1 deficiency
MONDO_0013008,ENSG00000167323,STIM1,combined immunodeficiency due to STIM1 deficiency
